symbol,output_size,window_size,data_mode,drop_out,max_string_lenght:,train_score,val_score,test_score,balance_score
MSFT,7,7,2,0.0,1000,0.5161290322580645,0.475,0.32,0.47058823529411764
AAPL,3,14,1,0.0,500,0.4777777777777778,0.475,0.574468085106383,0.5
AMZN,3,14,2,0.5,500,0.4888888888888889,0.475,0.574468085106383,0.5434782608695652
MSFT,7,7,2,0.0,20000,0.5376344086021505,0.475,0.36,0.5
AAPL,7,7,2,0.8,10000,0.5268817204301075,0.475,0.3,0.5
MSFT,7,7,2,0.0,10000,0.4838709677419355,0.475,0.34,0.47058823529411764
AMZN,3,14,2,0.2,20000,0.5111111111111111,0.475,0.5531914893617021,0.5
AAPL,7,7,2,0.0,10000,0.5268817204301075,0.475,0.34,0.53125
MSFT,7,7,2,0.8,1000,0.5591397849462365,0.475,0.32,0.4411764705882353
AAPL,7,7,2,0.2,10000,0.5806451612903226,0.475,0.34,0.53125
AAPL,7,7,2,0.8,20000,0.5698924731182796,0.475,0.34,0.46875
AAPL,7,7,2,0.5,20000,0.5698924731182796,0.475,0.34,0.53125
AAPL,7,7,1,0.0,500,0.5268817204301075,0.475,0.36,0.46875
AAPL,7,7,2,0.0,1000,0.5483870967741935,0.475,0.28,0.5625
GOOGL,7,7,2,0.2,500,0.5698924731182796,0.475,0.38,0.5263157894736842
GOOGL,7,7,0,0.0,500,0.5806451612903226,0.475,0.38,0.5
AAPL,14,3,2,0.8,10000,0.5777777777777777,0.475,0.3617021276595745,0.5357142857142857
MSFT,14,3,0,0.0,500,0.5444444444444444,0.475,0.3191489361702128,0.5333333333333333
MSFT,14,3,0,0.2,500,0.5333333333333333,0.475,0.3404255319148936,0.5
MSFT,14,3,0,0.5,500,0.5444444444444444,0.475,0.3191489361702128,0.5
AAPL,7,7,0,0.8,500,0.4946236559139785,0.475,0.38,0.4375
MSFT,14,3,2,0.8,1000,0.5444444444444444,0.475,0.3404255319148936,0.4666666666666667
AAPL,7,7,0,0.5,500,0.5268817204301075,0.475,0.3,0.5
MSFT,14,3,1,0.0,500,0.5222222222222223,0.475,0.3829787234042553,0.5333333333333333
MSFT,14,3,1,0.8,500,0.5555555555555556,0.475,0.3404255319148936,0.4666666666666667
GOOGL,3,14,2,0.0,10000,0.4888888888888889,0.475,0.3829787234042553,0.4411764705882353
MSFT,7,7,1,0.0,500,0.5483870967741935,0.475,0.38,0.4411764705882353
MSFT,7,7,1,0.5,500,0.5161290322580645,0.475,0.34,0.47058823529411764
MSFT,14,3,2,0.8,500,0.5555555555555556,0.475,0.3404255319148936,0.5
AAPL,3,14,2,0.8,20000,0.5222222222222223,0.475,0.5957446808510638,0.5263157894736842
AAPL,3,14,2,0.5,20000,0.5222222222222223,0.475,0.44680851063829785,0.5
AAPL,3,14,2,0.2,20000,0.5111111111111111,0.475,0.574468085106383,0.4473684210526316
AAPL,3,14,2,0.2,10000,0.43333333333333335,0.475,0.5957446808510638,0.3684210526315789
AAPL,3,14,2,0.0,10000,0.4222222222222222,0.475,0.5106382978723404,0.5526315789473685
AAPL,3,14,2,0.5,1000,0.5444444444444444,0.475,0.5957446808510638,0.5
AAPL,3,14,2,0.8,500,0.5222222222222223,0.475,0.574468085106383,0.47368421052631576
MSFT,7,7,1,0.2,500,0.5591397849462365,0.475,0.34,0.5294117647058824
MSFT,14,3,2,0.5,10000,0.5555555555555556,0.475,0.3191489361702128,0.5333333333333333
MSFT,3,14,0,0.8,500,0.6111111111111112,0.475,0.5531914893617021,0.4
GOOGL,7,7,2,0.8,1000,0.5806451612903226,0.475,0.4,0.47368421052631576
GOOGL,7,7,2,0.8,500,0.5806451612903226,0.475,0.38,0.5
GOOGL,7,7,2,0.0,1000,0.5698924731182796,0.475,0.38,0.5
GOOGL,7,7,2,0.5,1000,0.5698924731182796,0.475,0.46,0.47368421052631576
GOOGL,7,7,1,0.0,500,0.5806451612903226,0.475,0.36,0.47368421052631576
GOOGL,7,7,0,0.8,500,0.5806451612903226,0.475,0.38,0.5
GOOGL,7,7,2,0.0,10000,0.6021505376344086,0.475,0.38,0.4473684210526316
GOOGL,7,7,2,0.2,10000,0.5806451612903226,0.475,0.42,0.5
GOOGL,7,7,1,0.5,500,0.5913978494623656,0.475,0.36,0.5263157894736842
GOOGL,7,7,2,0.5,10000,0.5806451612903226,0.475,0.34,0.4473684210526316
GOOGL,7,7,1,0.2,500,0.5806451612903226,0.475,0.38,0.5263157894736842
GOOGL,7,7,2,0.0,20000,0.5698924731182796,0.475,0.38,0.5263157894736842
GOOGL,7,7,2,0.2,20000,0.5698924731182796,0.475,0.38,0.47368421052631576
GOOGL,7,7,2,0.5,20000,0.5591397849462365,0.475,0.38,0.4473684210526316
AMZN,7,7,0,0.5,500,0.5698924731182796,0.475,0.56,0.5476190476190477
AMZN,7,7,0,0.0,500,0.5483870967741935,0.475,0.5,0.5
TSLA,3,14,2,0.8,20000,0.5111111111111111,0.475,0.5957446808510638,0.575
GOOGL,7,7,2,0.8,10000,0.5913978494623656,0.475,0.4,0.5
AMZN,3,7,2,0.0,20000,0.5368421052631579,0.47619047619047616,0.5185185185185185,0.5192307692307693
AMZN,3,7,2,0.5,10000,0.5578947368421052,0.47619047619047616,0.48148148148148145,0.4230769230769231
AMZN,3,7,2,0.0,10000,0.5473684210526316,0.47619047619047616,0.5740740740740741,0.46153846153846156
AAPL,3,7,1,0.8,500,0.5578947368421052,0.47619047619047616,0.42592592592592593,0.5217391304347826
MSFT,7,3,2,0.8,500,0.5368421052631579,0.47619047619047616,0.3333333333333333,0.4166666666666667
MSFT,7,3,2,0.0,500,0.5473684210526316,0.47619047619047616,0.3148148148148148,0.4722222222222222
MSFT,7,3,2,0.8,1000,0.5684210526315789,0.47619047619047616,0.35185185185185186,0.5277777777777778
MSFT,3,7,2,0.8,1000,0.47368421052631576,0.47619047619047616,0.42592592592592593,0.5
MSFT,7,3,2,0.5,10000,0.5684210526315789,0.47619047619047616,0.3333333333333333,0.5555555555555556
MSFT,3,7,2,0.5,500,0.49473684210526314,0.47619047619047616,0.4444444444444444,0.4583333333333333
TSLA,3,7,2,0.0,20000,0.5368421052631579,0.47619047619047616,0.5555555555555556,0.4782608695652174
MSFT,3,7,1,0.8,500,0.5368421052631579,0.47619047619047616,0.5185185185185185,0.5625
MSFT,3,7,1,0.2,500,0.5157894736842106,0.47619047619047616,0.5185185185185185,0.5
MSFT,7,3,1,0.5,500,0.5473684210526316,0.47619047619047616,0.3333333333333333,0.5
MSFT,7,3,1,0.2,500,0.5684210526315789,0.47619047619047616,0.35185185185185186,0.5
AAPL,7,3,0,0.8,500,0.5263157894736842,0.47619047619047616,0.4074074074074074,0.5833333333333334
AAPL,3,7,1,0.0,500,0.47368421052631576,0.47619047619047616,0.5185185185185185,0.5217391304347826
MSFT,7,3,0,0.0,500,0.5578947368421052,0.47619047619047616,0.3333333333333333,0.5
TSLA,3,7,2,0.8,500,0.5052631578947369,0.47619047619047616,0.42592592592592593,0.5869565217391305
MSFT,7,3,2,0.0,10000,0.5473684210526316,0.47619047619047616,0.42592592592592593,0.4166666666666667
AAPL,3,7,2,0.5,1000,0.49473684210526314,0.47619047619047616,0.4074074074074074,0.4782608695652174
AMZN,3,7,1,0.8,500,0.5684210526315789,0.47619047619047616,0.5370370370370371,0.46153846153846156
AMZN,7,3,2,0.2,20000,0.5789473684210527,0.47619047619047616,0.3888888888888889,0.52
AMZN,7,3,2,0.5,20000,0.5263157894736842,0.47619047619047616,0.48148148148148145,0.5
AMZN,7,3,2,0.5,10000,0.5684210526315789,0.47619047619047616,0.46296296296296297,0.5
AMZN,7,3,0,0.0,500,0.5473684210526316,0.47619047619047616,0.48148148148148145,0.5
AMZN,7,3,2,0.2,10000,0.5473684210526316,0.47619047619047616,0.5185185185185185,0.52
AMZN,7,3,2,0.0,10000,0.5684210526315789,0.47619047619047616,0.46296296296296297,0.48
AMZN,3,7,0,0.0,500,0.5263157894736842,0.47619047619047616,0.5185185185185185,0.5192307692307693
AMZN,3,7,0,0.5,500,0.5052631578947369,0.47619047619047616,0.46296296296296297,0.5576923076923077
AMZN,7,3,2,0.5,500,0.5473684210526316,0.47619047619047616,0.46296296296296297,0.46
TSLA,3,7,1,0.8,500,0.5368421052631579,0.47619047619047616,0.5,0.5217391304347826
AMZN,3,7,2,0.5,500,0.5578947368421052,0.47619047619047616,0.48148148148148145,0.4423076923076923
AAPL,7,3,2,0.8,10000,0.5578947368421052,0.47619047619047616,0.37037037037037035,0.5277777777777778
AAPL,7,3,2,0.5,20000,0.49473684210526314,0.47619047619047616,0.3148148148148148,0.4444444444444444
AMZN,7,3,2,0.0,20000,0.5368421052631579,0.47619047619047616,0.48148148148148145,0.54
AAPL,3,7,2,0.5,500,0.4842105263157895,0.47619047619047616,0.4074074074074074,0.5652173913043478
AMZN,7,3,1,0.8,500,0.5578947368421052,0.47619047619047616,0.46296296296296297,0.54
AMZN,7,3,1,0.2,500,0.5368421052631579,0.47619047619047616,0.48148148148148145,0.48
AAPL,7,3,2,0.8,1000,0.5578947368421052,0.47619047619047616,0.37037037037037035,0.5555555555555556
TSLA,3,3,1,0.0,500,0.5612244897959183,0.4883720930232558,0.4482758620689655,0.48148148148148145
TSLA,3,3,2,0.0,20000,0.47959183673469385,0.4883720930232558,0.5,0.5
MSFT,3,3,2,0.0,10000,0.47959183673469385,0.4883720930232558,0.603448275862069,0.44
TSLA,3,3,0,0.0,500,0.5408163265306123,0.4883720930232558,0.4482758620689655,0.4444444444444444
AAPL,3,3,1,0.2,500,0.5408163265306123,0.4883720930232558,0.5517241379310345,0.46153846153846156
AAPL,3,3,2,0.0,1000,0.5306122448979592,0.4883720930232558,0.5,0.5576923076923077
AAPL,3,3,2,0.5,1000,0.5306122448979592,0.4883720930232558,0.5517241379310345,0.5192307692307693
AAPL,3,3,2,0.8,1000,0.5306122448979592,0.4883720930232558,0.5689655172413793,0.5384615384615384
AAPL,3,3,1,0.0,500,0.5204081632653061,0.4883720930232558,0.5344827586206896,0.5576923076923077
AAPL,3,3,2,0.5,10000,0.5306122448979592,0.4883720930232558,0.5517241379310345,0.5192307692307693
GOOGL,7,3,2,0.5,500,0.5789473684210527,0.5,0.42592592592592593,0.5217391304347826
MSFT,3,14,2,0.8,500,0.4888888888888889,0.5,0.5106382978723404,0.4
AAPL,3,14,0,0.2,500,0.5222222222222223,0.5,0.5957446808510638,0.5526315789473685
AAPL,7,3,2,0.5,1000,0.5684210526315789,0.5,0.37037037037037035,0.4722222222222222
GOOGL,7,14,2,0.2,10000,0.5568181818181818,0.5,0.2558139534883721,0.5
GOOGL,3,14,2,0.5,10000,0.5,0.5,0.40425531914893614,0.5588235294117647
GOOGL,7,3,1,0.8,500,0.5789473684210527,0.5,0.4444444444444444,0.5
GOOGL,3,7,2,0.8,500,0.5894736842105263,0.5,0.4074074074074074,0.45454545454545453
AMZN,7,3,0,0.2,500,0.5368421052631579,0.5,0.4444444444444444,0.48
AAPL,7,14,0,0.2,500,0.5568181818181818,0.5,0.23255813953488372,0.45
AAPL,14,3,2,0.2,10000,0.5555555555555556,0.5,0.2978723404255319,0.5357142857142857
GOOGL,3,7,1,0.0,500,0.5789473684210527,0.5,0.37037037037037035,0.5454545454545454
GOOGL,3,7,1,0.8,500,0.5894736842105263,0.5,0.42592592592592593,0.5454545454545454
GOOGL,7,3,2,0.2,1000,0.5894736842105263,0.5,0.42592592592592593,0.4782608695652174
GOOGL,7,14,1,0.0,500,0.5340909090909091,0.5,0.27906976744186046,0.4583333333333333
AAPL,14,3,2,0.0,1000,0.5666666666666667,0.5,0.2978723404255319,0.5357142857142857
GOOGL,3,7,2,0.8,10000,0.5789473684210527,0.5,0.4074074074074074,0.45454545454545453
AMZN,3,7,0,0.2,500,0.5263157894736842,0.5,0.5370370370370371,0.46153846153846156
AMZN,3,7,2,0.0,500,0.5263157894736842,0.5,0.5,0.5961538461538461
MSFT,3,7,0,0.0,500,0.45263157894736844,0.5,0.5,0.5625
MSFT,14,3,2,0.0,10000,0.5444444444444444,0.5,0.3191489361702128,0.5333333333333333
MSFT,14,3,2,0.0,20000,0.5555555555555556,0.5,0.3404255319148936,0.4666666666666667
MSFT,14,3,2,0.2,20000,0.5555555555555556,0.5,0.3191489361702128,0.5
TSLA,3,14,1,0.5,500,0.5555555555555556,0.5,0.40425531914893614,0.35
MSFT,14,3,2,0.8,20000,0.5666666666666667,0.5,0.3404255319148936,0.4666666666666667
MSFT,3,7,2,0.0,500,0.5263157894736842,0.5,0.42592592592592593,0.4166666666666667
MSFT,3,7,2,0.0,1000,0.47368421052631576,0.5,0.4444444444444444,0.4791666666666667
MSFT,3,7,2,0.5,1000,0.5578947368421052,0.5,0.46296296296296297,0.5208333333333334
MSFT,3,7,2,0.0,10000,0.45263157894736844,0.5,0.46296296296296297,0.3958333333333333
MSFT,7,7,2,0.5,1000,0.5161290322580645,0.5,0.38,0.5
AAPL,7,7,2,0.2,20000,0.5268817204301075,0.5,0.3,0.4375
AAPL,7,7,2,0.8,500,0.5591397849462365,0.5,0.34,0.4375
MSFT,7,7,2,0.5,10000,0.5268817204301075,0.5,0.36,0.5294117647058824
AAPL,3,7,2,0.8,20000,0.42105263157894735,0.5,0.37037037037037035,0.4782608695652174
MSFT,7,7,2,0.8,20000,0.5268817204301075,0.5,0.36,0.4411764705882353
MSFT,14,7,2,0.2,500,0.42045454545454547,0.5,0.3488372093023256,0.6363636363636364
MSFT,14,7,2,0.5,1000,0.5113636363636364,0.5,0.37209302325581395,0.6818181818181818
MSFT,14,3,2,0.5,1000,0.5333333333333333,0.5,0.3617021276595745,0.5
MSFT,14,3,2,0.0,1000,0.5333333333333333,0.5,0.2978723404255319,0.5666666666666667
MSFT,14,3,2,0.5,500,0.5444444444444444,0.5,0.3617021276595745,0.5333333333333333
MSFT,7,3,2,0.8,20000,0.5473684210526316,0.5,0.37037037037037035,0.5555555555555556
AMZN,3,7,1,0.2,500,0.5263157894736842,0.5,0.5185185185185185,0.46153846153846156
MSFT,7,7,0,0.0,500,0.5268817204301075,0.5,0.34,0.5588235294117647
MSFT,7,7,0,0.2,500,0.5376344086021505,0.5,0.36,0.5294117647058824
MSFT,3,14,0,0.0,500,0.4222222222222222,0.5,0.46808510638297873,0.525
MSFT,3,14,0,0.2,500,0.5333333333333333,0.5,0.48936170212765956,0.65
MSFT,3,14,0,0.5,500,0.5333333333333333,0.5,0.44680851063829785,0.6
AAPL,7,7,0,0.2,500,0.5053763440860215,0.5,0.4,0.53125
MSFT,14,3,1,0.2,500,0.5555555555555556,0.5,0.40425531914893614,0.5666666666666667
MSFT,7,3,0,0.5,500,0.5473684210526316,0.5,0.35185185185185186,0.5277777777777778
AAPL,7,14,2,0.2,20000,0.5681818181818182,0.5,0.3023255813953488,0.45
AAPL,7,14,2,0.0,10000,0.4659090909090909,0.5,0.3023255813953488,0.4
MSFT,7,14,1,0.5,500,0.5909090909090909,0.5,0.27906976744186046,0.55
AAPL,7,14,2,0.2,500,0.5227272727272727,0.5,0.3953488372093023,0.6
AAPL,14,3,0,0.8,500,0.5666666666666667,0.5,0.3404255319148936,0.5
MSFT,7,3,2,0.2,500,0.5684210526315789,0.5,0.3333333333333333,0.5277777777777778
AAPL,3,14,2,0.8,10000,0.6,0.5,0.6170212765957447,0.47368421052631576
AAPL,3,14,2,0.2,1000,0.5111111111111111,0.5,0.5106382978723404,0.5789473684210527
MSFT,7,3,2,0.8,10000,0.5473684210526316,0.5,0.35185185185185186,0.5277777777777778
MSFT,14,7,1,0.2,500,0.5340909090909091,0.5,0.3023255813953488,0.45454545454545453
MSFT,3,7,0,0.8,500,0.4842105263157895,0.5,0.48148148148148145,0.4583333333333333
TSLA,3,7,1,0.0,500,0.5368421052631579,0.5,0.5555555555555556,0.4782608695652174
AMZN,7,3,2,0.8,10000,0.5473684210526316,0.5,0.46296296296296297,0.56
AMZN,7,3,2,0.2,500,0.5052631578947369,0.5,0.4444444444444444,0.56
AMZN,3,7,2,0.5,1000,0.5473684210526316,0.5,0.5185185185185185,0.5192307692307693
AMZN,3,7,2,0.5,20000,0.5157894736842106,0.5,0.5555555555555556,0.4807692307692308
AMZN,3,14,2,0.8,1000,0.4666666666666667,0.5,0.5106382978723404,0.45652173913043476
AMZN,7,3,2,0.0,500,0.5263157894736842,0.5,0.46296296296296297,0.5
TSLA,3,7,2,0.5,10000,0.5578947368421052,0.5,0.46296296296296297,0.5
AMZN,3,7,2,0.2,10000,0.5368421052631579,0.5,0.48148148148148145,0.5192307692307693
TSLA,3,7,2,0.2,20000,0.5368421052631579,0.5,0.5740740740740741,0.4782608695652174
AMZN,7,14,1,0.5,500,0.6136363636363636,0.5,0.3953488372093023,0.5
MSFT,3,3,2,0.5,1000,0.47959183673469385,0.5116279069767442,0.5,0.54
TSLA,3,3,0,0.8,500,0.5102040816326531,0.5116279069767442,0.5172413793103449,0.5185185185185185
GOOGL,7,3,2,0.8,1000,0.5894736842105263,0.5238095238095238,0.4444444444444444,0.4782608695652174
GOOGL,7,3,2,0.5,10000,0.5894736842105263,0.5238095238095238,0.4444444444444444,0.5652173913043478
GOOGL,7,3,2,0.2,10000,0.5684210526315789,0.5238095238095238,0.37037037037037035,0.5217391304347826
GOOGL,7,3,2,0.0,10000,0.5789473684210527,0.5238095238095238,0.42592592592592593,0.5217391304347826
TSLA,3,7,2,0.8,1000,0.5473684210526316,0.5238095238095238,0.5740740740740741,0.5
GOOGL,7,3,2,0.5,1000,0.5894736842105263,0.5238095238095238,0.4444444444444444,0.5217391304347826
GOOGL,7,3,2,0.8,500,0.5789473684210527,0.5238095238095238,0.46296296296296297,0.5
GOOGL,7,3,2,0.2,500,0.5789473684210527,0.5238095238095238,0.42592592592592593,0.5
GOOGL,7,3,2,0.0,500,0.5789473684210527,0.5238095238095238,0.4074074074074074,0.4782608695652174
GOOGL,7,3,2,0.0,20000,0.5684210526315789,0.5238095238095238,0.4074074074074074,0.4782608695652174
TSLA,3,7,2,0.2,1000,0.5473684210526316,0.5238095238095238,0.5555555555555556,0.5
TSLA,3,7,2,0.5,500,0.5473684210526316,0.5238095238095238,0.5740740740740741,0.5434782608695652
TSLA,3,7,2,0.2,500,0.5368421052631579,0.5238095238095238,0.5925925925925926,0.4782608695652174
TSLA,3,7,2,0.0,500,0.5157894736842106,0.5238095238095238,0.5370370370370371,0.5217391304347826
GOOGL,7,3,2,0.0,1000,0.5789473684210527,0.5238095238095238,0.4444444444444444,0.45652173913043476
GOOGL,7,3,2,0.2,20000,0.5684210526315789,0.5238095238095238,0.4074074074074074,0.5
AMZN,3,7,2,0.8,1000,0.5368421052631579,0.5238095238095238,0.5370370370370371,0.5192307692307693
MSFT,3,7,1,0.0,500,0.5473684210526316,0.5238095238095238,0.4074074074074074,0.4375
TSLA,3,7,1,0.5,500,0.5578947368421052,0.5238095238095238,0.5740740740740741,0.5
TSLA,3,7,1,0.2,500,0.5578947368421052,0.5238095238095238,0.5370370370370371,0.5
MSFT,7,3,0,0.2,500,0.5578947368421052,0.5238095238095238,0.35185185185185186,0.5277777777777778
GOOGL,3,7,2,0.8,20000,0.5894736842105263,0.5238095238095238,0.37037037037037035,0.5227272727272727
GOOGL,3,7,2,0.5,20000,0.5894736842105263,0.5238095238095238,0.4074074074074074,0.45454545454545453
GOOGL,3,7,2,0.2,20000,0.5894736842105263,0.5238095238095238,0.4074074074074074,0.5227272727272727
GOOGL,3,7,2,0.0,20000,0.6,0.5238095238095238,0.3888888888888889,0.4772727272727273
GOOGL,3,7,2,0.5,10000,0.5894736842105263,0.5238095238095238,0.3888888888888889,0.5
GOOGL,7,3,2,0.5,20000,0.5789473684210527,0.5238095238095238,0.4074074074074074,0.5
GOOGL,3,7,2,0.2,10000,0.5894736842105263,0.5238095238095238,0.4444444444444444,0.5
GOOGL,3,7,2,0.8,1000,0.5894736842105263,0.5238095238095238,0.3888888888888889,0.5227272727272727
GOOGL,3,7,2,0.5,1000,0.5894736842105263,0.5238095238095238,0.4444444444444444,0.5
GOOGL,3,7,2,0.2,1000,0.5894736842105263,0.5238095238095238,0.35185185185185186,0.45454545454545453
GOOGL,3,7,2,0.0,1000,0.5894736842105263,0.5238095238095238,0.4444444444444444,0.5
GOOGL,3,7,2,0.2,500,0.5894736842105263,0.5238095238095238,0.48148148148148145,0.45454545454545453
GOOGL,3,7,2,0.0,500,0.5894736842105263,0.5238095238095238,0.4074074074074074,0.5
TSLA,3,7,2,0.5,20000,0.5157894736842106,0.5238095238095238,0.5555555555555556,0.5217391304347826
GOOGL,3,7,1,0.5,500,0.5894736842105263,0.5238095238095238,0.4444444444444444,0.4772727272727273
GOOGL,3,7,2,0.0,10000,0.5894736842105263,0.5238095238095238,0.48148148148148145,0.5227272727272727
GOOGL,3,7,1,0.2,500,0.5894736842105263,0.5238095238095238,0.4074074074074074,0.5227272727272727
AMZN,3,7,0,0.8,500,0.5684210526315789,0.5238095238095238,0.48148148148148145,0.46153846153846156
TSLA,3,7,0,0.8,500,0.5368421052631579,0.5238095238095238,0.5740740740740741,0.4782608695652174
TSLA,3,7,0,0.0,500,0.5263157894736842,0.5238095238095238,0.5740740740740741,0.4782608695652174
GOOGL,7,3,0,0.0,500,0.5789473684210527,0.5238095238095238,0.4074074074074074,0.5
MSFT,3,7,2,0.2,1000,0.5052631578947369,0.5238095238095238,0.4444444444444444,0.6041666666666666
GOOGL,7,3,1,0.0,500,0.5789473684210527,0.5238095238095238,0.42592592592592593,0.5
GOOGL,3,7,0,0.8,500,0.5894736842105263,0.5238095238095238,0.4074074074074074,0.5
GOOGL,3,7,0,0.5,500,0.5789473684210527,0.5238095238095238,0.4074074074074074,0.4772727272727273
GOOGL,3,7,0,0.2,500,0.5894736842105263,0.5238095238095238,0.4444444444444444,0.5227272727272727
MSFT,3,7,2,0.5,20000,0.5473684210526316,0.5238095238095238,0.5,0.4791666666666667
MSFT,3,7,2,0.2,500,0.4421052631578947,0.5238095238095238,0.4444444444444444,0.6458333333333334
GOOGL,3,7,0,0.0,500,0.5894736842105263,0.5238095238095238,0.42592592592592593,0.5227272727272727
GOOGL,7,3,1,0.2,500,0.5789473684210527,0.5238095238095238,0.4074074074074074,0.45652173913043476
GOOGL,7,3,1,0.5,500,0.5789473684210527,0.5238095238095238,0.42592592592592593,0.4782608695652174
MSFT,7,3,2,0.2,20000,0.6526315789473685,0.5238095238095238,0.3888888888888889,0.4722222222222222
GOOGL,7,3,0,0.5,500,0.5789473684210527,0.5238095238095238,0.42592592592592593,0.5
TSLA,3,7,0,0.2,500,0.5578947368421052,0.5238095238095238,0.5370370370370371,0.5
GOOGL,7,3,0,0.2,500,0.5789473684210527,0.5238095238095238,0.42592592592592593,0.5217391304347826
GOOGL,7,3,0,0.8,500,0.5894736842105263,0.5238095238095238,0.42592592592592593,0.5
MSFT,3,7,2,0.8,10000,0.4842105263157895,0.5238095238095238,0.3888888888888889,0.5
AMZN,3,14,1,0.8,500,0.5333333333333333,0.525,0.5106382978723404,0.5217391304347826
AMZN,3,14,2,0.5,1000,0.4888888888888889,0.525,0.40425531914893614,0.5
AAPL,14,3,2,0.2,500,0.5777777777777777,0.525,0.2978723404255319,0.5714285714285714
MSFT,14,3,2,0.2,1000,0.5666666666666667,0.525,0.3617021276595745,0.5666666666666667
GOOGL,3,14,0,0.5,500,0.5,0.525,0.3617021276595745,0.4411764705882353
MSFT,3,14,2,0.2,10000,0.5444444444444444,0.525,0.46808510638297873,0.425
AAPL,14,3,2,0.8,500,0.5777777777777777,0.525,0.3191489361702128,0.5714285714285714
AAPL,14,3,2,0.2,20000,0.5777777777777777,0.525,0.2978723404255319,0.5
GOOGL,3,14,2,0.0,20000,0.5222222222222223,0.525,0.425531914893617,0.5588235294117647
AAPL,14,3,1,0.8,500,0.5666666666666667,0.525,0.2978723404255319,0.5
MSFT,3,14,2,0.2,1000,0.4777777777777778,0.525,0.48936170212765956,0.525
MSFT,3,14,2,0.0,1000,0.37777777777777777,0.525,0.574468085106383,0.55
AAPL,14,3,1,0.5,500,0.6,0.525,0.3191489361702128,0.4642857142857143
TSLA,3,14,2,0.5,10000,0.43333333333333335,0.525,0.48936170212765956,0.375
TSLA,3,14,2,0.5,20000,0.5555555555555556,0.525,0.46808510638297873,0.425
AAPL,14,3,1,0.0,500,0.5666666666666667,0.525,0.2553191489361702,0.5357142857142857
MSFT,7,7,2,0.2,500,0.5483870967741935,0.525,0.32,0.5294117647058824
AMZN,3,14,2,0.2,1000,0.5666666666666667,0.525,0.48936170212765956,0.5652173913043478
AAPL,7,7,1,0.5,500,0.5053763440860215,0.525,0.4,0.5625
AAPL,14,3,2,0.0,500,0.5555555555555556,0.525,0.3404255319148936,0.5
MSFT,3,14,2,0.5,500,0.4888888888888889,0.525,0.574468085106383,0.625
AAPL,14,3,2,0.0,20000,0.5666666666666667,0.525,0.3191489361702128,0.5
AAPL,14,3,1,0.2,500,0.5555555555555556,0.525,0.3617021276595745,0.4642857142857143
AAPL,14,3,2,0.5,500,0.5777777777777777,0.525,0.3191489361702128,0.5
AAPL,14,3,0,0.0,500,0.5777777777777777,0.525,0.2978723404255319,0.5
AAPL,3,14,2,0.2,500,0.5555555555555556,0.525,0.5531914893617021,0.5263157894736842
AAPL,14,3,2,0.8,20000,0.5555555555555556,0.525,0.3191489361702128,0.5357142857142857
AAPL,14,3,0,0.2,500,0.5777777777777777,0.525,0.2978723404255319,0.5
AAPL,14,3,0,0.5,500,0.5777777777777777,0.525,0.2978723404255319,0.5
TSLA,3,14,2,0.5,1000,0.4666666666666667,0.525,0.5531914893617021,0.475
AAPL,3,14,0,0.8,500,0.5444444444444444,0.525,0.46808510638297873,0.42105263157894735
AAPL,14,3,2,0.5,20000,0.5666666666666667,0.525,0.2765957446808511,0.5357142857142857
MSFT,14,3,2,0.2,500,0.5,0.525,0.2978723404255319,0.4666666666666667
MSFT,7,7,2,0.5,20000,0.46236559139784944,0.525,0.28,0.47058823529411764
AAPL,14,3,2,0.2,1000,0.5777777777777777,0.525,0.2978723404255319,0.4642857142857143
